Order_ID,Order_Date,Category,Sub_Category,Sales,Profit,Quantity,Region,Customer_Segment,Year,Month,Quarter,DayOfWeek,MonthYear,Profit_Margin
ORD_1861,2022-09-27,Technology,Computers,1848.91,471.62,1.0,South,Corporate,2022,9,3,Tuesday,2022-09,25.51
ORD_1862,2022-05-06,Technology,Computers,305.53,60.84,4.0,South,Consumer,2022,5,2,Friday,2022-05,19.91
ORD_1863,2023-12-17,Furniture,Tables,1935.81,415.12,3.0,South,Consumer,2023,12,4,Sunday,2023-12,21.44
ORD_1864,2022-07-06,Technology,Computers,1649.76,166.66,2.0,West,Corporate,2022,7,3,Wednesday,2022-07,10.1
ORD_1865,2022-08-03,Office Supplies,Art,1039.41,159.32,1.0,South,Corporate,2022,8,3,Wednesday,2022-08,15.33
ORD_1866,2022-06-25,Technology,Computers,639.04,40.86,1.0,North,Consumer,2022,6,2,Saturday,2022-06,6.39
ORD_1867,2023-09-01,Office Supplies,Paper,170.36,14.79,4.0,East,Consumer,2023,9,3,Friday,2023-09,8.68
ORD_1868,2023-10-11,Furniture,Tables,800.57,89.17,4.0,South,Consumer,2023,10,4,Wednesday,2023-10,11.14
ORD_1869,2023-12-16,Furniture,Chairs,1145.11,223.75,2.0,East,Consumer,2023,12,4,Saturday,2023-12,19.54
ORD_1870,2023-07-08,Office Supplies,Labels,1112.45,204.29,2.0,South,Consumer,2023,7,3,Saturday,2023-07,18.36
ORD_1871,2022-05-12,Furniture,Tables,410.51,111.89,1.0,West,Home Office,2022,5,2,Thursday,2022-05,27.26
ORD_1872,2022-09-04,Technology,Accessories,118.48,15.23,3.0,North,Corporate,2022,9,3,Sunday,2022-09,12.85
ORD_1873,2022-12-04,Office Supplies,Paper,1385.92,159.99,1.0,South,Consumer,2022,12,4,Sunday,2022-12,11.54
ORD_1874,2023-08-11,Technology,Computers,1835.27,345.75,4.0,East,Home Office,2023,8,3,Friday,2023-08,18.84
ORD_1875,2022-11-04,Technology,Accessories,1594.64,411.79,4.0,South,Consumer,2022,11,4,Friday,2022-11,25.82
ORD_1876,2022-05-09,Office Supplies,Art,1612.14,421.19,2.0,East,Consumer,2022,5,2,Monday,2022-05,26.13
ORD_1877,2022-05-28,Office Supplies,Binders,1171.01,194.45,2.0,South,Home Office,2022,5,2,Saturday,2022-05,16.61
ORD_1878,2022-06-10,Furniture,Tables,1095.93,110.71,3.0,West,Consumer,2022,6,2,Friday,2022-06,10.1
ORD_1879,2023-04-04,Furniture,Furnishings,439.9,128.37,1.0,West,Corporate,2023,4,2,Tuesday,2023-04,29.18
ORD_1880,2023-08-13,Office Supplies,Paper,1796.93,325.72,1.0,South,Corporate,2023,8,3,Sunday,2023-08,18.13
ORD_1881,2023-08-01,Office Supplies,Art,255.67,25.95,4.0,West,Consumer,2023,8,3,Tuesday,2023-08,10.15
ORD_1882,2023-01-15,Technology,Accessories,673.99,99.02,4.0,West,Home Office,2023,1,1,Sunday,2023-01,14.69
ORD_1883,2023-09-04,Office Supplies,Storage,989.8,222.92,4.0,West,Home Office,2023,9,3,Monday,2023-09,22.52
ORD_1884,2022-12-22,Office Supplies,Art,1300.44,87.27,4.0,West,Corporate,2022,12,4,Thursday,2022-12,6.71
ORD_1885,2023-04-25,Technology,Computers,1198.65,177.89,3.0,South,Home Office,2023,4,2,Tuesday,2023-04,14.84
ORD_1886,2023-10-09,Office Supplies,Art,1740.6,125.38,4.0,North,Consumer,2023,10,4,Monday,2023-10,7.2
ORD_1887,2023-11-24,Technology,Accessories,866.39,79.17,3.0,East,Consumer,2023,11,4,Friday,2023-11,9.14
ORD_1888,2022-05-29,Technology,Accessories,401.01,41.28,1.0,East,Home Office,2022,5,2,Sunday,2022-05,10.29
ORD_1889,2023-05-18,Office Supplies,Binders,1337.19,212.41,2.0,West,Corporate,2023,5,2,Thursday,2023-05,15.88
ORD_1890,2023-09-26,Office Supplies,Art,194.5,35.6,2.0,East,Consumer,2023,9,3,Tuesday,2023-09,18.3
ORD_1891,2023-05-31,Technology,Computers,1625.03,277.18,3.0,West,Consumer,2023,5,2,Wednesday,2023-05,17.06
ORD_1892,2022-07-16,Office Supplies,Binders,1426.44,391.68,2.0,North,Corporate,2022,7,3,Saturday,2022-07,27.46
ORD_1893,2022-09-24,Furniture,Tables,1187.52,116.38,3.0,North,Consumer,2022,9,3,Saturday,2022-09,9.8
ORD_1894,2023-09-28,Technology,Copiers,984.67,179.37,3.0,East,Corporate,2023,9,3,Thursday,2023-09,18.22
ORD_1895,2023-04-05,Furniture,Furnishings,522.38,127.26,2.0,East,Corporate,2023,4,2,Wednesday,2023-04,24.36
ORD_1896,2023-04-23,Office Supplies,Binders,560.74,106.28,2.0,North,Home Office,2023,4,2,Sunday,2023-04,18.95
ORD_1897,2023-12-02,Technology,Phones,662.49,155.21,2.0,South,Corporate,2023,12,4,Saturday,2023-12,23.43
ORD_1898,2023-07-17,Office Supplies,Binders,108.83,22.41,2.0,West,Consumer,2023,7,3,Monday,2023-07,20.59
ORD_1899,2023-03-19,Office Supplies,Labels,569.89,93.69,1.0,West,Consumer,2023,3,1,Sunday,2023-03,16.44
ORD_1900,2023-06-28,Office Supplies,Storage,518.15,133.16,2.0,West,Corporate,2023,6,2,Wednesday,2023-06,25.7
ORD_1901,2022-12-09,Furniture,Bookcases,1585.95,238.81,4.0,East,Home Office,2022,12,4,Friday,2022-12,15.06
ORD_1902,2022-08-17,Technology,Copiers,1888.12,212.83,3.0,West,Home Office,2022,8,3,Wednesday,2022-08,11.27
ORD_1903,2022-03-29,Technology,Computers,698.93,149.18,2.0,South,Consumer,2022,3,1,Tuesday,2022-03,21.34
ORD_1904,2022-05-19,Office Supplies,Art,470.4,71.06,1.0,West,Corporate,2022,5,2,Thursday,2022-05,15.11
ORD_1905,2022-02-11,Office Supplies,Art,1038.09,125.76,1.0,North,Corporate,2022,2,1,Friday,2022-02,12.11
ORD_1906,2023-12-21,Furniture,Tables,969.21,232.07,2.0,East,Corporate,2023,12,4,Thursday,2023-12,23.94
ORD_1907,2023-02-14,Furniture,Chairs,976.41,271.64,1.0,West,Corporate,2023,2,1,Tuesday,2023-02,27.82
ORD_1908,2023-11-29,Furniture,Bookcases,693.12,182.3,3.0,West,Home Office,2023,11,4,Wednesday,2023-11,26.3
ORD_1909,2022-09-15,Office Supplies,Storage,1489.44,272.87,1.0,North,Consumer,2022,9,3,Thursday,2022-09,18.32
ORD_1910,2022-09-11,Technology,Computers,1703.39,232.45,3.0,South,Consumer,2022,9,3,Sunday,2022-09,13.65
ORD_1911,2022-06-18,Technology,Phones,1079.31,105.76,4.0,East,Corporate,2022,6,2,Saturday,2022-06,9.8
ORD_1912,2023-02-20,Office Supplies,Binders,957.88,208.28,4.0,North,Home Office,2023,2,1,Monday,2023-02,21.74
ORD_1913,2022-01-11,Technology,Copiers,318.17,45.58,4.0,South,Corporate,2022,1,1,Tuesday,2022-01,14.33
ORD_1914,2022-08-25,Furniture,Chairs,1991.07,323.69,1.0,East,Home Office,2022,8,3,Thursday,2022-08,16.26
ORD_1915,2022-07-08,Technology,Copiers,419.95,120.96,2.0,North,Home Office,2022,7,3,Friday,2022-07,28.8
ORD_1916,2022-09-13,Furniture,Tables,78.52,12.68,1.0,South,Consumer,2022,9,3,Tuesday,2022-09,16.15
ORD_1917,2022-11-08,Furniture,Furnishings,812.03,169.42,4.0,North,Consumer,2022,11,4,Tuesday,2022-11,20.86
ORD_1918,2023-07-24,Office Supplies,Binders,1505.33,429.52,4.0,West,Home Office,2023,7,3,Monday,2023-07,28.53
ORD_1919,2022-07-19,Office Supplies,Art,1260.72,130.85,1.0,East,Home Office,2022,7,3,Tuesday,2022-07,10.38
ORD_1920,2022-08-09,Office Supplies,Storage,1598.02,374.95,1.0,North,Corporate,2022,8,3,Tuesday,2022-08,23.46
ORD_1921,2022-10-08,Technology,Computers,615.94,182.15,2.0,North,Corporate,2022,10,4,Saturday,2022-10,29.57
ORD_1922,2023-05-25,Furniture,Bookcases,1284.36,337.31,3.0,North,Consumer,2023,5,2,Thursday,2023-05,26.26
ORD_1923,2022-09-12,Technology,Computers,1514.82,224.86,1.0,East,Corporate,2022,9,3,Monday,2022-09,14.84
ORD_1924,2023-05-28,Technology,Copiers,464.38,30.01,1.0,North,Corporate,2023,5,2,Sunday,2023-05,6.46
ORD_1925,2022-06-19,Furniture,Furnishings,1908.35,508.37,2.0,West,Home Office,2022,6,2,Sunday,2022-06,26.64
ORD_1926,2023-03-09,Office Supplies,Paper,684.5,170.38,4.0,North,Consumer,2023,3,1,Thursday,2023-03,24.89
ORD_1927,2023-01-17,Technology,Accessories,24.63,5.49,3.0,North,Home Office,2023,1,1,Tuesday,2023-01,22.29
ORD_1928,2023-12-29,Technology,Accessories,1958.27,303.89,2.0,East,Corporate,2023,12,4,Friday,2023-12,15.52
ORD_1929,2023-04-23,Furniture,Bookcases,1437.55,231.29,4.0,South,Corporate,2023,4,2,Sunday,2023-04,16.09
ORD_1930,2023-05-18,Technology,Computers,1381.35,367.32,2.0,South,Consumer,2023,5,2,Thursday,2023-05,26.59
ORD_1931,2023-11-29,Technology,Phones,840.16,226.37,3.0,North,Corporate,2023,11,4,Wednesday,2023-11,26.94
ORD_1932,2022-05-25,Furniture,Furnishings,118.67,34.77,1.0,West,Consumer,2022,5,2,Wednesday,2022-05,29.3
ORD_1933,2023-02-24,Furniture,Bookcases,616.76,60.55,2.0,South,Home Office,2023,2,1,Friday,2023-02,9.82
ORD_1934,2023-05-22,Furniture,Furnishings,462.69,42.36,4.0,West,Corporate,2023,5,2,Monday,2023-05,9.16
ORD_1935,2022-08-19,Furniture,Bookcases,1976.37,338.57,1.0,East,Corporate,2022,8,3,Friday,2022-08,17.13
ORD_1936,2023-02-09,Office Supplies,Binders,1422.25,420.88,3.0,South,Consumer,2023,2,1,Thursday,2023-02,29.59
ORD_1937,2022-05-25,Furniture,Bookcases,1275.46,307.98,1.0,East,Corporate,2022,5,2,Wednesday,2022-05,24.15
ORD_1938,2022-06-20,Furniture,Tables,940.76,189.54,2.0,North,Home Office,2022,6,2,Monday,2022-06,20.15
ORD_1939,2022-08-09,Office Supplies,Paper,232.75,47.1,2.0,North,Consumer,2022,8,3,Tuesday,2022-08,20.24
ORD_1940,2022-03-12,Office Supplies,Art,784.53,213.28,1.0,West,Home Office,2022,3,1,Saturday,2022-03,27.19
ORD_1941,2023-01-07,Furniture,Furnishings,1854.55,524.1475,3.0,South,Corporate,2023,1,1,Saturday,2023-01,28.26
ORD_1942,2023-12-11,Office Supplies,Paper,1918.16,164.39,2.0,East,Consumer,2023,12,4,Monday,2023-12,8.57
ORD_1943,2022-10-04,Technology,Copiers,1420.91,279.79,2.0,North,Consumer,2022,10,4,Tuesday,2022-10,19.69
ORD_1944,2023-03-12,Technology,Phones,884.73,157.14,3.0,South,Consumer,2023,3,1,Sunday,2023-03,17.76
ORD_1945,2023-01-06,Office Supplies,Labels,949.73,216.75,2.0,East,Consumer,2023,1,1,Friday,2023-01,22.82
ORD_1946,2022-07-30,Furniture,Bookcases,1590.42,328.11,3.0,South,Home Office,2022,7,3,Saturday,2022-07,20.63
ORD_1947,2022-10-10,Office Supplies,Binders,1921.89,354.37,1.0,North,Corporate,2022,10,4,Monday,2022-10,18.44
ORD_1948,2023-04-11,Technology,Computers,1388.89,324.01,3.0,East,Corporate,2023,4,2,Tuesday,2023-04,23.33
ORD_1949,2023-01-23,Technology,Accessories,1071.31,162.21,1.0,West,Consumer,2023,1,1,Monday,2023-01,15.14
ORD_1950,2022-07-15,Furniture,Tables,1001.68,201.15,1.0,North,Corporate,2022,7,3,Friday,2022-07,20.08
ORD_1951,2023-06-13,Furniture,Tables,190.21,41.28,2.0,West,Home Office,2023,6,2,Tuesday,2023-06,21.7
ORD_1952,2022-09-22,Technology,Accessories,775.19,106.0,4.0,North,Consumer,2022,9,3,Thursday,2022-09,13.67
ORD_1953,2022-11-17,Technology,Computers,1595.32,214.56,4.0,East,Consumer,2022,11,4,Thursday,2022-11,13.45
ORD_1954,2022-04-13,Furniture,Chairs,479.63,41.19,4.0,South,Corporate,2022,4,2,Wednesday,2022-04,8.59
ORD_1955,2022-03-23,Office Supplies,Storage,1416.84,302.62,1.0,South,Corporate,2022,3,1,Wednesday,2022-03,21.36
ORD_1956,2022-02-07,Technology,Computers,1323.39,194.79,4.0,North,Home Office,2022,2,1,Monday,2022-02,14.72
ORD_1957,2023-07-01,Furniture,Bookcases,1439.15,116.72,3.0,West,Consumer,2023,7,3,Saturday,2023-07,8.11
ORD_1958,2023-02-13,Office Supplies,Art,1383.35,358.79,4.0,South,Corporate,2023,2,1,Monday,2023-02,25.94
ORD_1959,2023-11-09,Technology,Computers,1378.66,163.19,4.0,North,Home Office,2023,11,4,Thursday,2023-11,11.84
ORD_1960,2022-05-13,Furniture,Chairs,1497.12,92.79,2.0,South,Corporate,2022,5,2,Friday,2022-05,6.2
ORD_1961,2023-04-08,Office Supplies,Art,1950.06,297.93,2.0,West,Corporate,2023,4,2,Saturday,2023-04,15.28
ORD_1962,2022-09-09,Furniture,Furnishings,816.17,41.36,3.0,North,Home Office,2022,9,3,Friday,2022-09,5.07
ORD_1963,2022-11-10,Technology,Accessories,25.46,4.4,1.0,North,Corporate,2022,11,4,Thursday,2022-11,17.28
ORD_1964,2023-02-20,Office Supplies,Art,1377.51,349.47,1.0,North,Home Office,2023,2,1,Monday,2023-02,25.37
ORD_1965,2023-11-19,Office Supplies,Binders,246.85,16.6,1.0,East,Home Office,2023,11,4,Sunday,2023-11,6.72
ORD_1966,2023-06-13,Furniture,Furnishings,1756.61,127.16,4.0,South,Corporate,2023,6,2,Tuesday,2023-06,7.24
ORD_1967,2023-12-24,Technology,Phones,1447.6,75.06,1.0,East,Corporate,2023,12,4,Sunday,2023-12,5.19
ORD_1968,2023-11-19,Technology,Accessories,1602.27,176.91,4.0,West,Home Office,2023,11,4,Sunday,2023-11,11.04
ORD_1969,2022-05-21,Technology,Copiers,1016.79,248.54,4.0,North,Corporate,2022,5,2,Saturday,2022-05,24.44
ORD_1970,2023-08-12,Furniture,Furnishings,632.54,41.26,1.0,South,Corporate,2023,8,3,Saturday,2023-08,6.52
ORD_1971,2022-08-15,Technology,Accessories,1534.83,193.42,3.0,South,Corporate,2022,8,3,Monday,2022-08,12.6
ORD_1972,2023-11-24,Furniture,Furnishings,1705.06,107.66,1.0,East,Consumer,2023,11,4,Friday,2023-11,6.31
ORD_1973,2022-06-22,Office Supplies,Paper,799.61,126.18,4.0,North,Home Office,2022,6,2,Wednesday,2022-06,15.78
ORD_1974,2022-04-26,Furniture,Tables,1162.83,316.58,4.0,West,Home Office,2022,4,2,Tuesday,2022-04,27.22
ORD_1975,2023-03-23,Technology,Accessories,904.04,112.2,2.0,South,Consumer,2023,3,1,Thursday,2023-03,12.41
ORD_1976,2023-10-19,Office Supplies,Binders,897.88,169.25,3.0,East,Home Office,2023,10,4,Thursday,2023-10,18.85
ORD_1977,2023-10-04,Office Supplies,Labels,615.21,126.29,2.0,South,Corporate,2023,10,4,Wednesday,2023-10,20.53
ORD_1978,2022-02-18,Furniture,Bookcases,1291.38,333.93,1.0,South,Consumer,2022,2,1,Friday,2022-02,25.86
ORD_1979,2023-01-09,Office Supplies,Binders,1062.13,62.23,2.0,East,Consumer,2023,1,1,Monday,2023-01,5.86
ORD_1980,2023-09-27,Office Supplies,Storage,592.38,110.39,2.0,South,Corporate,2023,9,3,Wednesday,2023-09,18.63
ORD_1981,2023-10-30,Technology,Phones,215.4,42.27,2.0,West,Corporate,2023,10,4,Monday,2023-10,19.62
ORD_1982,2022-06-30,Furniture,Chairs,541.62,150.39,4.0,North,Consumer,2022,6,2,Thursday,2022-06,27.77
ORD_1983,2022-05-08,Furniture,Bookcases,638.33,131.1,2.0,North,Corporate,2022,5,2,Sunday,2022-05,20.54
ORD_1984,2023-07-19,Technology,Phones,275.73,40.44,4.0,North,Corporate,2023,7,3,Wednesday,2023-07,14.67
ORD_1985,2022-06-28,Technology,Accessories,1474.48,175.13,1.0,North,Corporate,2022,6,2,Tuesday,2022-06,11.88
ORD_1986,2023-03-18,Technology,Copiers,565.47,159.84,1.0,North,Home Office,2023,3,1,Saturday,2023-03,28.27
ORD_1987,2023-08-26,Furniture,Chairs,821.71,112.53,2.0,South,Home Office,2023,8,3,Saturday,2023-08,13.69
ORD_1988,2023-11-02,Technology,Computers,1759.86,314.23,3.0,South,Home Office,2023,11,4,Thursday,2023-11,17.86
ORD_1989,2022-02-20,Furniture,Chairs,1506.07,296.83,3.0,West,Corporate,2022,2,1,Sunday,2022-02,19.71
ORD_1990,2022-09-15,Office Supplies,Art,1189.47,304.81,1.0,West,Corporate,2022,9,3,Thursday,2022-09,25.63
ORD_1991,2022-03-26,Furniture,Bookcases,1285.76,164.47,2.0,East,Home Office,2022,3,1,Saturday,2022-03,12.79
ORD_1992,2023-12-02,Office Supplies,Paper,1962.28,422.78,2.0,East,Consumer,2023,12,4,Saturday,2023-12,21.55
ORD_1993,2022-05-03,Office Supplies,Art,123.62,16.78,3.0,South,Consumer,2022,5,2,Tuesday,2022-05,13.57
ORD_1994,2022-07-27,Furniture,Bookcases,1740.69,474.7,4.0,North,Home Office,2022,7,3,Wednesday,2022-07,27.27
ORD_1995,2022-12-24,Furniture,Tables,1344.82,343.35,2.0,West,Consumer,2022,12,4,Saturday,2022-12,25.53
ORD_1996,2023-05-01,Technology,Copiers,493.93,92.68,4.0,East,Home Office,2023,5,2,Monday,2023-05,18.76
ORD_1997,2022-10-29,Office Supplies,Labels,1522.47,94.68,2.0,North,Corporate,2022,10,4,Saturday,2022-10,6.22
ORD_1998,2023-01-29,Furniture,Chairs,1097.49,79.94,2.0,East,Corporate,2023,1,1,Sunday,2023-01,7.28
ORD_1999,2022-04-03,Furniture,Tables,808.28,231.94,1.0,South,Corporate,2022,4,2,Sunday,2022-04,28.7
